,match_id,WTA,player,date,rankdist,wikibuzz,outcome,inverse_best,inverse_b365,inverse_avg
32,1574,35,Aliaksandra_Sasnovich,2016-07-11,0.01477485928705441,-0.9918790891983114,1,0.4347826086956522,0.47619047619047616,0.4587155963302752
33,1575,35,Vania_King,2016-07-11,-0.0015681003584229383,0.5188221124002171,1,0.6944444444444444,0.7352941176470588,0.7299270072992701
34,1576,35,Cagla_Buyukakcay,2016-07-11,-0.005151621589977753,0.4054651081081644,1,0.5,0.5464480874316939,0.5263157894736842
35,1577,35,Misa_Eguchi,2016-07-12,-0.0014816158684083213,2.379546134130174,1,0.5235602094240838,0.5464480874316939,0.5617977528089888
36,1578,35,Polona_Hercog,2016-07-12,-0.00705039297272307,-0.3108236010134754,1,0.7692307692307692,0.8,0.7936507936507936
37,1579,35,Monica_Niculescu,2016-07-12,-0.012288977159880834,0.32453117088404265,1,0.6944444444444444,0.7142857142857143,0.7194244604316548
38,1580,35,Laura_Siegemund,2016-07-12,-0.01214470284237726,0.006580939096420768,1,0.7142857142857143,0.7518796992481203,0.7407407407407407
39,1581,35,Danka_Kovinic,2016-07-12,-0.014518518518518517,-3.774037262454243,1,0.7518796992481203,0.8,0.7751937984496123
40,1582,35,Sara_Errani,2016-07-12,-0.04015636105188344,0.3442214828674457,1,0.6622516556291391,0.7142857142857143,0.6896551724137931
41,1584,35,Pauline_Parmentier,2016-07-12,-0.006421314931953231,-0.6108472374916352,1,0.7751937984496123,0.819672131147541,0.8130081300813008
42,1586,35,Francesca_Schiavone,2016-07-12,-0.002548048922539313,-1.8443694195003522,1,0.5555555555555556,0.5813953488372093,0.591715976331361
43,1587,35,Isabella_Shinikova,2016-07-12,0.004116059379217274,2.0895489579475632,1,0.2770083102493075,0.2857142857142857,0.30120481927710846
44,1589,35,Simona_Halep,2016-07-12,-0.195,0.19816218312719217,1,0.9433962264150942,0.9433962264150942,0.9523809523809523
45,1590,35,Polona_Hercog,2016-07-13,0.006963162623539982,0.14750613710858984,1,0.425531914893617,0.45454545454545453,0.4464285714285714
46,1591,35,Laura_Siegemund,2016-07-13,-0.016966505777387744,-1.3868667163773354,1,0.8333333333333334,0.8620689655172414,0.8620689655172414
47,1592,35,Pauline_Parmentier,2016-07-13,-0.0038981288981288983,0.40698949864726086,1,0.7092198581560284,0.7352941176470588,0.7352941176470588
48,1593,35,Vania_King,2016-07-13,0.0067541856925418566,0.5732432533344243,1,0.3846153846153846,0.4,0.4098360655737705
49,1595,35,Anastasija_Sevastova,2016-07-14,-0.00505050505050505,0.27193371548364176,1,0.6756756756756757,0.7142857142857143,0.7194244604316548
50,1596,35,Simona_Halep,2016-07-14,-0.1935897435897436,-2.66917112927465,1,0.9090909090909091,0.9615384615384615,0.9615384615384615
51,1597,35,Sara_Errani,2016-07-14,-0.037718057520037714,-0.45363665178153023,1,0.7246376811594204,0.78125,0.7575757575757576
52,1598,35,Laura_Siegemund,2016-07-15,-0.011351052048726468,-0.30830135965451666,1,0.6896551724137931,0.6944444444444444,0.7142857142857143
53,1599,35,Vania_King,2016-07-15,0.00656906906906907,-0.19671029424605413,1,0.3333333333333333,0.3333333333333333,0.35211267605633806
54,1600,35,Anastasija_Sevastova,2016-07-15,0.032467532467532464,1.1404426766658715,1,0.42016806722689076,0.4444444444444444,0.4484304932735426
55,1601,35,Simona_Halep,2016-07-15,-0.1814814814814815,0.6280835872128834,1,0.8333333333333334,0.8771929824561404,0.8695652173913044
56,1602,35,Anastasija_Sevastova,2016-07-16,0.00810429880197322,0.4004888481219362,1,0.3508771929824561,0.36363636363636365,0.3731343283582089
57,1603,35,Simona_Halep,2016-07-16,-0.19305555555555556,-1.7809009279291,1,0.9345794392523364,0.9345794392523364,0.9433962264150942
58,1604,35,Simona_Halep,2016-07-17,-0.18484848484848487,-2.6229487637220505,1,0.819672131147541,0.8474576271186441,0.8547008547008548
59,1605,36,Irina_Khromacheva,2016-07-11,-0.0025574165078728313,0.054067221270275745,1,0.4629629629629629,0.47619047619047616,0.4807692307692307
60,1606,36,Anett_Kontaveit,2016-07-11,-0.0005602868668758403,-0.6520671548164807,1,0.4329004329004329,0.5,0.47393364928909953
61,1607,36,Evgeniya_Rodina,2016-07-11,-0.00276166804750069,-1.0346695882912385,1,0.45454545454545453,0.47619047619047616,0.4807692307692307
62,1608,36,Amra_Sadikovic,2016-07-11,0.0007226738934056013,0.5166907432183888,1,0.5,0.5464480874316939,0.5376344086021505
63,1609,36,Mandy_Minella,2016-07-11,-0.003277424330055908,0.2763880658330221,1,0.5952380952380952,0.6369426751592356,0.625
64,1611,36,Timea_Bacsinszky,2016-07-12,-0.05206677265500795,-1.1128291900513958,1,0.8474576271186441,0.8771929824561404,0.8620689655172414
65,1612,36,Johanna_Larsson,2016-07-12,-0.008747855917667238,1.8579480510306756,1,0.5882352941176471,0.6024096385542169,0.6211180124223602
66,1613,36,Viktorija_Golubic,2016-07-14,0.008020050125313281,0.5494211415253536,1,0.5235602094240838,0.5813953488372093,0.5586592178770949
67,1615,36,Katerina_Siniakova,2016-07-14,-0.007794108290386207,-2.0526142994466916,1,0.8064516129032259,0.8474576271186441,0.8333333333333334
68,1616,36,Carina_Witthoeft,2016-07-14,-0.00029126213592233115,-1.3862943611198906,1,0.7518796992481203,0.78125,0.7874015748031495
69,1617,36,Lara_Arruabarrena,2016-07-15,0.01948529411764706,0.44144782598767035,1,0.3333333333333333,0.36363636363636365,0.3508771929824561
70,1618,36,Kiki_Bertens,2016-07-15,-0.02928722653493296,1.011734200582376,1,0.9090909090909091,0.9259259259259258,0.9259259259259258
71,1619,36,Annika_Beck,2016-07-15,-0.017620137299771167,-0.18195478620484407,1,0.6896551724137931,0.7142857142857143,0.7042253521126761
72,1620,36,Julia_Goerges,2016-07-15,-0.004404761904761906,-0.4054651081081644,1,0.6060606060606061,0.6535947712418301,0.6369426751592356
73,1621,36,Viktorija_Golubic,2016-07-15,0.0002801120448179262,1.0460254525682682,1,0.6369426751592356,0.6666666666666666,0.6666666666666666
74,1622,36,Irina_Khromacheva,2016-07-15,0.0048587570621468935,0.7731898882334817,1,0.2770083102493075,0.3333333333333333,0.31347962382445144
75,1623,36,Kiki_Bertens,2016-07-15,-0.03612508986340762,-0.3301287626990381,1,0.9345794392523364,0.9523809523809523,0.9523809523809523
76,1625,36,Carina_Witthoeft,2016-07-15,0.0017647058823529408,-0.7086513670959106,1,0.5,0.6024096385542169,0.5649717514124294
77,1626,36,Annika_Beck,2016-07-15,-0.015563101301641197,-0.6980854622005279,1,0.5714285714285714,0.5813953488372093,0.5882352941176471
78,1627,36,Johanna_Larsson,2016-07-15,-0.010774410774410773,1.7047480922384253,1,0.6756756756756757,0.7142857142857143,0.6993006993006994
79,1628,36,Timea_Bacsinszky,2016-07-15,-0.0500515995872033,-0.9245460365701369,1,0.8849557522123894,0.9090909090909091,0.9090909090909091
80,1630,36,Viktorija_Golubic,2016-07-16,0.00047619047619047554,1.8604560005142898,1,0.46511627906976744,0.47619047619047616,0.4926108374384237
81,1631,36,Timea_Bacsinszky,2016-07-16,-0.040641711229946524,-1.7081727531197892,1,0.819672131147541,0.8928571428571428,0.8695652173913044
82,1632,36,Kiki_Bertens,2016-07-16,-0.029986962190352025,-0.4330026728307672,1,0.8264462809917356,0.8620689655172414,0.8547008547008548
83,1634,36,Kiki_Bertens,2016-07-16,0.02036199095022624,1.1820796572230101,1,0.36363636363636365,0.4,0.40322580645161293
84,1635,36,Viktorija_Golubic,2016-07-17,0.02893772893772894,1.080090333962155,1,0.24390243902439027,0.25,0.2645502645502646
85,1636,37,Karin_Knapp,2016-07-18,0.00028348688873139696,1.3668762752627892,1,0.5988023952095809,0.6211180124223602,0.6211180124223602
86,1637,37,Anna_Karolina_Schmiedlova,2016-07-18,-0.012331976815883584,-2.691243082785829,1,0.5882352941176471,0.6211180124223602,0.625
87,1638,37,Sara_Errani,2016-07-19,-0.02507462686567164,-1.5091151908062312,1,0.6666666666666666,0.7142857142857143,0.7042253521126761
88,1639,37,Laura_Siegemund,2016-07-19,-0.014583333333333335,0.09245785741623519,1,0.6622516556291391,0.6944444444444444,0.7042253521126761
89,1640,37,Lucie_Hradecka,2016-07-19,0.004502219403931515,0.4648885285789651,1,0.5555555555555556,0.5813953488372093,0.5780346820809249
90,1641,37,Sara_Sorribes_Tormo,2016-07-19,-0.0005271249725455739,1.1526795099383853,1,0.425531914893617,0.45454545454545453,0.45454545454545453
91,1642,37,Lara_Arruabarrena,2016-07-19,-0.0004953437685753913,0.347886437905653,1,0.6666666666666666,0.7142857142857143,0.7042253521126761
92,1643,37,Mona_Barthel,2016-07-19,0.008175105485232067,0.24376283851694547,1,0.5076142131979695,0.5464480874316939,0.5376344086021505
93,1644,37,Annika_Beck,2016-07-19,-0.015663390663390665,1.0986122886681098,1,0.5617977528089888,0.6024096385542169,0.5952380952380952
94,1645,37,Julia_Goerges,2016-07-19,-0.0027096191479753107,-1.0531499145913523,1,0.591715976331361,0.6535947712418301,0.6211180124223602
95,1646,37,Katerina_Siniakova,2016-07-19,-0.0023949889462048634,-2.0794415416798357,1,0.5524861878453039,0.5813953488372093,0.5714285714285714
96,1647,37,Johanna_Larsson,2016-07-19,-0.0050008773469029655,-0.01834913866819643,1,0.7518796992481203,0.8,0.78125
97,1648,37,Bethanie_Mattek-Sands,2016-07-19,0.038185085354896675,-1.8054977752681698,1,0.25,0.29411764705882354,0.2717391304347826
98,1649,37,Anastasija_Sevastova,2016-07-19,-0.009172208209126346,1.912584210583463,1,0.5714285714285714,0.6369426751592356,0.6060606060606061
99,1650,37,Viktorija_Golubic,2016-07-19,-0.0051932367149758445,2.564333783419322,1,0.6993006993006994,0.7518796992481203,0.7407407407407407
100,1651,37,Angelique_Kerber,2016-07-20,-0.49849397590361444,-2.7337247986331072,1,0.970873786407767,0.9900990099009901,0.9900990099009901
101,1652,37,Karin_Knapp,2016-07-20,0.0008935219657483246,-1.913423851592411,1,0.5494505494505494,0.6024096385542169,0.5847953216374269
102,1653,37,Katerina_Siniakova,2016-07-20,0.007998359310910582,-1.203972804325936,1,0.6172839506172839,0.6535947712418301,0.641025641025641
103,1654,37,Sara_Errani,2016-07-20,-0.026111111111111113,-2.345531517837944,1,0.5988023952095809,0.6211180124223602,0.625
104,1655,37,Laura_Siegemund,2016-07-20,-0.018975903614457834,0.546964670381864,1,0.6896551724137931,0.7352941176470588,0.7142857142857143
105,1656,37,Annika_Beck,2016-07-21,-0.006618863761720908,-0.6828873919413043,1,0.5128205128205129,0.5464480874316939,0.53475935828877
106,1657,37,Johanna_Larsson,2016-07-21,-0.005298570227081582,-1.4423838277709342,1,0.6896551724137931,0.6944444444444444,0.6993006993006994
107,1658,37,Lara_Arruabarrena,2016-07-21,0.4897959183673469,0.12012299995322534,1,0.37735849056603776,0.38167938931297707,0.39370078740157477
108,1659,37,Julia_Goerges,2016-07-21,-0.004264667872835358,-0.7534063720781423,1,0.6060606060606061,0.6666666666666666,0.641025641025641
109,1660,37,Laura_Siegemund,2016-07-22,-0.014795918367346941,-0.9035575691189373,1,0.6993006993006994,0.7518796992481203,0.7518796992481203
110,1661,37,Julia_Goerges,2016-07-22,-0.0019339242546333596,-0.6405034470745233,1,0.47619047619047616,0.5464480874316939,0.5076142131979695
111,1662,37,Johanna_Larsson,2016-07-22,0.014831905075807516,0.3899126951006797,1,0.5,0.5813953488372093,0.5434782608695652
112,1663,37,Katerina_Siniakova,2016-07-22,0.029130434782608697,0.8526996290926238,1,0.3861003861003861,0.4,0.4132231404958678
113,1664,37,Laura_Siegemund,2016-07-23,-0.0113013698630137,1.6505959849276077,1,0.5813953488372093,0.6211180124223602,0.6097560975609756
114,1665,37,Katerina_Siniakova,2016-07-23,0.0013255567338282086,-0.6061358035703155,1,0.42016806722689076,0.47619047619047616,0.4587155963302752
115,1666,37,Laura_Siegemund,2016-07-24,-0.014130434782608697,0.7155194783144787,1,0.5649717514124294,0.5813953488372093,0.5847953216374269
116,1667,38,Nao_Hibino,2016-07-18,-0.005203252032520325,0.02985296314968113,1,0.5,0.5,0.5154639175257733
117,1669,38,Alize_Cornet,2016-07-18,-0.012896433741281747,-0.44183275227903923,1,0.7352941176470588,0.78125,0.7692307692307692
118,1670,38,Ana_Bogdan,2016-07-19,-0.002432283029297955,0.05519805109147713,1,0.591715976331361,0.6535947712418301,0.625
119,1671,38,Nicole_Gibbs,2016-07-19,-0.011194333631848897,-1.3662076025531533,1,0.8771929824561404,0.9009009009009008,0.9009009009009008
120,1672,38,Misaki_Doi,2016-07-19,-0.019777777777777776,-0.8649974374866045,1,0.8547008547008548,0.8771929824561404,0.8695652173913044
121,1673,38,Julia_Boserup,2016-07-19,0.004683462532299742,1.2685113254635072,1,0.4132231404958678,0.42194092827004215,0.425531914893617
122,1674,38,Agnieszka_Radwańska,2016-07-19,0.011446886446886446,-0.8224652164511252,1,0.2645502645502646,0.2857142857142857,0.2881844380403458
123,1675,38,Magda_Linette,2016-07-19,-0.0030908915290254035,0.3329939722448882,1,0.48780487804878053,0.5464480874316939,0.5291005291005292
124,1676,38,Alison_Riske,2016-07-19,0.006410256410256412,-0.21854282022827287,1,0.5405405405405405,0.5813953488372093,0.5714285714285714
125,1677,38,Catherine_Bellis,2016-07-20,0.02138968109929997,1.5686159179138452,1,0.3472222222222222,0.36363636363636365,0.3731343283582089
126,1678,38,Sachia_Vickery,2016-07-20,0.0027316270019458163,-0.21526328988890375,1,0.5405405405405405,0.5813953488372093,0.5681818181818182
127,1679,38,Saisai_Zheng,2016-07-20,0.006094329623741387,0.37729423114146815,1,0.37593984962406013,0.38167938931297707,0.39370078740157477
128,1680,38,Johanna_Konta,2016-07-20,-0.048611111111111105,-3.1429046020702778,1,0.8333333333333334,0.8620689655172414,0.8620689655172414
129,1681,38,Misaki_Doi,2016-07-20,-0.014444444444444442,0.44917415913740677,1,0.7246376811594204,0.78125,0.7518796992481203
130,1682,38,Venus_Williams,2016-07-21,-0.13136288998357964,-1.280673674398123,1,0.8620689655172414,0.8771929824561404,0.8849557522123894
131,1683,38,Alison_Riske,2016-07-21,-0.005413105413105412,-0.39890770756200533,1,0.7299270072992701,0.7692307692307692,0.7575757575757576
132,1684,38,Dominika_Cibulkova,2016-07-21,-0.07692307692307691,0.8234341605138207,1,0.8130081300813008,0.8771929824561404,0.8695652173913044
133,1685,38,Catherine_Bellis,2016-07-21,-2.4147590070511087e-05,0.5204344828726275,1,0.6289308176100629,0.6944444444444444,0.6666666666666666
134,1686,38,Coco_Vandeweghe,2016-07-22,-0.014486921529175049,-0.1932208472519904,1,0.7092198581560284,0.7142857142857143,0.7352941176470588
135,1687,38,Johanna_Konta,2016-07-22,-0.04204204204204204,0.0790399500061576,1,0.7633587786259541,0.8,0.7936507936507936
136,1688,38,Dominika_Cibulkova,2016-07-22,-0.05555555555555555,-0.2162231084696361,1,0.7142857142857143,0.7352941176470588,0.7518796992481203
137,1689,38,Alison_Riske,2016-07-23,0.01575091575091575,-0.24413755236290813,1,0.3389830508474576,0.38167938931297707,0.36900369003690037
138,1690,38,Venus_Williams,2016-07-23,-0.13793103448275862,-3.55630042869497,1,0.8130081300813008,0.8333333333333334,0.8403361344537815
139,1691,38,Johanna_Konta,2016-07-23,0.027777777777777776,0.12377145898011888,1,0.37735849056603776,0.42194092827004215,0.41493775933609955
140,1692,38,Venus_Williams,2016-07-24,-0.13003663003663002,-1.799555944138977,1,0.6944444444444444,0.7142857142857143,0.7352941176470588
141,1693,38,Johanna_Konta,2016-07-24,0.0873015873015873,1.5298223900637935,1,0.5128205128205129,0.5263157894736842,0.5319148936170213
142,1694,39,Samantha_Stosur,2016-07-18,-0.06536796536796537,-0.7075359180120449,1,0.8130081300813008,0.8333333333333334,0.8403361344537815
143,1695,39,Yanina_Wickmayer,2016-07-18,-0.004545454545454547,0.6519042220258963,1,0.5464480874316939,0.5464480874316939,0.5649717514124294
144,1697,39,Jessica_Pegula,2016-07-19,-0.003661702753012638,-0.3570127247222177,1,0.49019607843137253,0.5263157894736842,0.5208333333333334
145,1699,39,Yulia_Putintseva,2016-07-19,-0.019795037756202807,-2.8900109424493494,1,0.8547008547008548,0.8928571428571428,0.8849557522123894
146,1700,39,Caroline_Wozniacki,2016-07-19,-0.010747872816838333,-2.256458545788388,1,0.8849557522123894,0.9259259259259258,0.9174311926605504
147,1701,39,Camila_Giorgi,2016-07-19,0.011403230915426037,0.03429076544091833,1,0.37735849056603776,0.4,0.39840637450199207
148,1702,39,Naomi_Broady,2016-07-19,0.002380952380952381,0.43472628022734344,1,0.425531914893617,0.4444444444444444,0.4464285714285714
149,1703,39,Sabine_Lisicki,2016-07-19,-0.004081216202428323,0.05387298994015161,1,0.7352941176470588,0.7692307692307692,0.7633587786259541
150,1704,39,Christina_McHale,2016-07-19,0.0005204267499349484,0.71416483141267,1,0.6060606060606061,0.6369426751592356,0.625
151,1705,39,Tamira_Paszek,2016-07-19,-0.005649150956010161,-2.304076517580716,1,0.7518796992481203,0.78125,0.7751937984496123
152,1706,39,Monica_Puig,2016-07-20,-0.022238514173998046,-1.0986122886681098,1,0.8,0.8620689655172414,0.8333333333333334
153,1707,39,Risa_Ozaki,2016-07-20,0.036125319693094626,1.4361661911600636,1,0.1111111111111111,0.125,0.1358695652173913
154,1708,39,Kristina_Mladenovic,2016-07-20,-0.01951077460687245,-1.2662073711977453,1,0.7352941176470588,0.7692307692307692,0.7692307692307692
155,1709,39,Lauren_Davis,2016-07-20,0.009347138337647396,-0.5079339087915054,1,0.4385964912280702,0.4444444444444444,0.4629629629629629
156,1710,39,Jessica_Pegula,2016-07-20,0.010092669052206623,-0.2564436563343221,1,0.18181818181818182,0.2,0.20576131687242796
157,1711,39,Yanina_Wickmayer,2016-07-20,-0.006598240469208212,1.2842451067657203,1,0.684931506849315,0.7352941176470588,0.7142857142857143
158,1713,39,Samantha_Stosur,2016-07-21,-0.0541871921182266,0.36197656808787104,1,0.4444444444444444,0.47619047619047616,0.4587155963302752
159,1714,39,Kristina_Mladenovic,2016-07-21,-0.017066085693536674,0.3380905278102963,1,0.4854368932038835,0.5464480874316939,0.5263157894736842
160,1715,39,Lauren_Davis,2016-07-21,0.022106308991554892,2.341805806147327,1,0.25641025641025644,0.2857142857142857,0.2824858757062147
161,1716,39,Risa_Ozaki,2016-07-21,0.004551820728291316,2.734561326650542,1,0.47619047619047616,0.5,0.5
162,1717,39,Camila_Giorgi,2016-07-22,-0.003727753727753729,0.1021135187469091,1,0.6802721088435374,0.7352941176470588,0.7194244604316548
163,1718,39,Yanina_Wickmayer,2016-07-22,0.006684491978609625,-0.431217604210579,1,0.48780487804878053,0.5,0.5076142131979695
164,1719,39,Yulia_Putintseva,2016-07-22,-0.014869281045751635,-2.3566703695314946,1,0.6993006993006994,0.7142857142857143,0.7194244604316548
165,1720,39,Jessica_Pegula,2016-07-22,0.06564822460776218,1.3339263756025745,1,0.20161290322580647,0.23094688221709006,0.22573363431151244
166,1721,39,Lauren_Davis,2016-07-23,0.004790291675537578,0.8687119548910202,1,0.38167938931297707,0.38167938931297707,0.40322580645161293
167,1722,39,Yanina_Wickmayer,2016-07-23,-0.0005050505050505048,-0.5712339592184377,1,0.5586592178770949,0.6211180124223602,0.6097560975609756
168,1723,39,Lauren_Davis,2016-07-24,-0.002416374490666162,-0.6254954804454278,1,0.6369426751592356,0.6666666666666666,0.6756756756756757
169,1724,39,Yanina_Wickmayer,2016-07-24,-0.014530551415797318,-0.1533473090455475,1,0.5882352941176471,0.6211180124223602,0.625
170,1725,40,Madison_Brengle,2016-07-25,0.015151515151515152,0.2093815766529193,1,0.36363636363636365,0.38167938931297707,0.38759689922480617
171,1726,40,Barbora_Strycova,2016-07-25,-0.014204545454545456,-1.5453590557495778,1,0.5988023952095809,0.6211180124223602,0.6211180124223602
172,1727,40,Daria_Gavrilova,2016-07-25,0.0052878965922444204,-0.2300164306019718,1,0.5524861878453039,0.5813953488372093,0.5681818181818182
173,1728,40,Elina_Svitolina,2016-07-25,-0.04328859060402685,-0.48244747143322947,1,0.7936507936507936,0.8333333333333334,0.819672131147541
174,1729,40,Mirjana_Lucic-Baroni,2016-07-25,-0.003615819209039547,-1.0653866410397892,1,0.5847953216374269,0.6024096385542169,0.6024096385542169
175,1730,40,Samantha_Stosur,2016-07-26,-0.055803571428571425,-0.9942856361342696,1,0.6172839506172839,0.6535947712418301,0.6369426751592356
176,1731,40,Naomi_Broady,2016-07-26,0.0183982683982684,1.6349259186997984,1,0.3021148036253776,0.3076923076923077,0.3225806451612903
177,1732,40,Camila_Giorgi,2016-07-26,0.03049124788255223,0.25101866930674616,1,0.48780487804878053,0.5,0.5154639175257733
178,1733,40,Petra_Kvitova,2016-07-26,-0.06542882404951371,-1.4303543509139212,1,0.8,0.819672131147541,0.819672131147541
179,1734,40,Andrea_Petkovic,2016-07-26,-0.0060331825037707384,0.7495001171110771,1,0.5747126436781609,0.6211180124223602,0.6060606060606061
180,1735,40,Anastasia_Pavlyuchenkova,2016-07-26,-0.030409356725146195,-0.46875748705326603,1,0.5780346820809249,0.6024096385542169,0.6134969325153374
181,1736,40,Christina_McHale,2016-07-26,0.00025601638504864355,1.4159701292660072,1,0.5780346820809249,0.6024096385542169,0.591715976331361
182,1737,40,Daria_Kasatkina,2016-07-26,-0.0067049808429118785,-0.09067696688283666,1,0.5988023952095809,0.6369426751592356,0.625
183,1738,40,Sara_Errani,2016-07-26,-0.03788135593220339,-1.2840155119994723,1,0.7751937984496123,0.8,0.8
184,1739,40,Karolína_Plíšková,2016-07-26,-0.04096638655462185,-0.4997099686638029,1,0.684931506849315,0.7352941176470588,0.7299270072992701
185,1740,40,Madison_Keys,2016-07-26,-0.04924242424242425,-0.028637186138121107,1,0.6756756756756757,0.7142857142857143,0.6993006993006994
186,1741,40,Monica_Niculescu,2016-07-26,0.009922346850733389,1.252762968495368,1,0.5,0.5464480874316939,0.53475935828877
187,1742,40,Eugenie_Bouchard,2016-07-26,0.011324041811846687,1.159485433657817,1,0.5405405405405405,0.6024096385542169,0.5988023952095809
188,1743,40,Alla_Kudryavtseva,2016-07-26,0.02335115864527629,0.9945633744715252,1,0.29411764705882354,0.3076923076923077,0.3115264797507788
189,1744,40,Johanna_Konta,2016-07-26,-0.038011695906432746,2.23889335972757,1,0.7518796992481203,0.8,0.78125
190,1745,40,Kristina_Kucova,2016-07-26,0.014462809917355372,-2.2171534951639345,1,0.2777777777777778,0.29411764705882354,0.2958579881656805
191,1746,40,Vania_King,2016-07-26,0.014922480620155039,-0.06453852113757108,1,0.37735849056603776,0.42194092827004215,0.3968253968253968
192,1747,40,Francoise_Abanda,2016-07-26,0.009863878477017165,-0.9808292530117262,1,0.2242152466367713,0.25,0.24390243902439027
193,1748,40,Dominika_Cibulkova,2016-07-27,-0.07017543859649122,-0.890972923889865,1,0.8474576271186441,0.8620689655172414,0.8695652173913044
194,1749,40,Varvara_Lepchenko,2016-07-27,-0.007326007326007328,-1.0868474470885232,1,,,
195,1750,40,Simona_Halep,2016-07-27,-0.17826086956521742,-1.0453274213252521,1,0.7575757575757576,0.8,0.7936507936507936
